read,0,8,0,3589
net.imagej.ops.Ops.Create.Img,0,8,0,440
read,6,8,0,4327
read,4,8,0,4351
read,3,8,0,4354
read,5,8,0,4363
read,7,8,0,4385
read,2,8,0,4391
read,1,8,0,4399
net.imagej.ops.Ops.Create.Img,4,8,0,379
net.imagej.ops.Ops.Create.Img,3,8,0,368
net.imagej.ops.Ops.Create.Img,5,8,0,405
net.imagej.ops.Ops.Create.Img,1,8,0,361
net.imagej.ops.Ops.Create.Img,2,8,0,378
net.imagej.ops.Ops.Create.Img,6,8,0,473
net.imagej.ops.Ops.Create.Img,7,8,0,426
com.mycompany.imagej.ops.parallel.ThreadedParallel,0,8,0,9472
com.mycompany.imagej.ops.parallel.ThreadedParallel,4,8,0,9206
com.mycompany.imagej.ops.parallel.ThreadedParallel,3,8,0,9202
com.mycompany.imagej.ops.parallel.ThreadedParallel,7,8,0,9170
com.mycompany.imagej.ops.parallel.ThreadedParallel,2,8,0,9247
com.mycompany.imagej.ops.parallel.ThreadedParallel,5,8,0,9342
com.mycompany.imagej.ops.parallel.ThreadedParallel,6,8,0,9371
com.mycompany.imagej.ops.parallel.ThreadedParallel,1,8,0,9380
barrier,4,8,0,287
barrier,0,8,0,712
barrier,7,8,0,221
barrier,3,8,0,273
barrier,2,8,0,152
barrier,6,8,0,33
barrier,1,8,0,22
barrier,5,8,0,111
gather,4,8,0,775
com.mycompany.imagej.ops.parallel.Parallel,4,8,0,10327
net.imagej.ops.Ops.Filter.Max,4,8,0,10362
total_op,4,8,0,10788
gather,2,8,0,784
com.mycompany.imagej.ops.parallel.Parallel,2,8,0,10288
net.imagej.ops.Ops.Filter.Max,2,8,0,10345
total_op,2,8,0,10794
gather,6,8,0,796
com.mycompany.imagej.ops.parallel.Parallel,6,8,0,10321
net.imagej.ops.Ops.Filter.Max,6,8,0,10356
total_op,6,8,0,10902
net.imagej.ops.Ops.Create.Img,4,8,1,189
net.imagej.ops.Ops.Create.Img,2,8,1,231
gather,3,8,0,1057
net.imagej.ops.Ops.Create.Img,6,8,1,231
com.mycompany.imagej.ops.parallel.Parallel,3,8,0,10648
net.imagej.ops.Ops.Filter.Max,3,8,0,10708
total_op,3,8,0,11135
gather,5,8,0,1055
com.mycompany.imagej.ops.parallel.Parallel,5,8,0,10650
net.imagej.ops.Ops.Filter.Max,5,8,0,10685
total_op,5,8,0,11140
gather,1,8,0,1150
com.mycompany.imagej.ops.parallel.Parallel,1,8,0,10693
net.imagej.ops.Ops.Filter.Max,1,8,0,10752
total_op,1,8,0,11176
gather,0,8,0,1352
com.mycompany.imagej.ops.parallel.Parallel,0,8,0,11603
net.imagej.ops.Ops.Filter.Max,0,8,0,11637
total_op,0,8,0,12113
net.imagej.ops.Ops.Create.Img,3,8,1,240
net.imagej.ops.Ops.Create.Img,5,8,1,227
net.imagej.ops.Ops.Create.Img,1,8,1,254
gather,7,8,0,1511
com.mycompany.imagej.ops.parallel.Parallel,7,8,0,10981
net.imagej.ops.Ops.Filter.Max,7,8,0,11016
total_op,7,8,0,11509
