read,0,1,0,10765
net.imagej.ops.create.img.CreateImgFromDimsAndType,0,1,0,184
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,0,1,0,1018
barrier,0,1,0,0
gather,0,1,0,118
cz.it4i.scijava.mpi.ops.parallel.Parallel,0,1,0,1145
convert.rgb2grayscale,0,1,0,1366
net.imagej.ops.Ops.Create.ImgFactory,0,1,0,1
net.imagej.ops.Ops.Create.Img,0,1,0,553
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,0,1,0,779
barrier,0,1,0,0
gather,0,1,0,943
cz.it4i.scijava.mpi.ops.parallel.Parallel,0,1,0,1729
net.imagej.ops.Ops.Convert.Float64,0,1,0,2307
net.imagej.ops.Ops.Create.ImgFactory,0,1,0,1
net.imagej.ops.Ops.Create.Kernel,0,1,0,7
net.imagej.ops.Ops.Create.Img,0,1,0,523
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,0,1,0,12661
barrier,0,1,0,0
gather,0,1,0,984
cz.it4i.scijava.mpi.ops.parallel.Parallel,0,1,0,13650
convolution,0,1,0,13652
net.imagej.ops.Ops.Filter.Convolve,0,1,0,13656
net.imagej.ops.Ops.Filter.Convolve,0,1,0,13663
net.imagej.ops.Ops.Create.ImgFactory,0,1,0,0
net.imagej.ops.Ops.Create.Kernel,0,1,0,5
net.imagej.ops.Ops.Create.ImgFactory,0,1,0,0
net.imagej.ops.Ops.Create.Kernel,0,1,0,3
net.imagej.ops.Ops.Create.Img,0,1,0,640
net.imagej.ops.Ops.Create.Img,0,1,0,489
net.imagej.ops.Ops.Create.Img,0,1,0,449
net.imagej.ops.Ops.Create.Img,0,1,0,535
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,0,1,0,10414
barrier,0,1,0,0
gather,0,1,0,952
cz.it4i.scijava.mpi.ops.parallel.Parallel,0,1,0,11371
convolution,0,1,0,11371
net.imagej.ops.Ops.Filter.Convolve,0,1,0,11375
sobel x,0,1,0,11375
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,0,1,0,4469
barrier,0,1,0,0
gather,0,1,0,965
cz.it4i.scijava.mpi.ops.parallel.Parallel,0,1,0,5438
convolution,0,1,0,5439
net.imagej.ops.Ops.Filter.Convolve,0,1,0,5447
sobel y,0,1,0,5448
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,0,1,0,2228
barrier,0,1,0,0
gather,0,1,0,895
cz.it4i.scijava.mpi.ops.parallel.Parallel,0,1,0,3127
gradient,0,1,0,3129
net.imagej.ops.Ops.Create.Img,0,1,0,573
