read,5,8,0,3597
read,7,8,0,3538
read,3,8,0,3634
read,1,8,0,3444
read,6,8,0,3528
read,2,8,0,3485
read,4,8,0,3456
read,0,8,0,3576
net.imagej.ops.Ops.Create.ImgFactory,5,8,0,2
net.imagej.ops.Ops.Create.ImgFactory,7,8,0,2
net.imagej.ops.Ops.Create.Img,5,8,0,151
net.imagej.ops.Ops.Create.ImgFactory,3,8,0,2
net.imagej.ops.Ops.Create.Img,7,8,0,149
net.imagej.ops.Ops.Create.ImgFactory,1,8,0,2
net.imagej.ops.Ops.Create.ImgFactory,6,8,0,2
net.imagej.ops.Ops.Create.Img,3,8,0,163
net.imagej.ops.Ops.Create.ImgFactory,2,8,0,2
net.imagej.ops.Ops.Create.ImgFactory,4,8,0,2
net.imagej.ops.Ops.Create.Img,1,8,0,179
net.imagej.ops.Ops.Create.ImgFactory,0,8,0,2
net.imagej.ops.Ops.Create.Img,6,8,0,178
net.imagej.ops.Ops.Create.Img,2,8,0,188
net.imagej.ops.Ops.Create.Img,4,8,0,186
net.imagej.ops.Ops.Create.Img,0,8,0,204
com.mycompany.imagej.ops.parallel.ThreadedParallel,5,8,0,576
com.mycompany.imagej.ops.parallel.ThreadedParallel,7,8,0,570
com.mycompany.imagej.ops.parallel.ThreadedParallel,2,8,0,776
com.mycompany.imagej.ops.parallel.ThreadedParallel,3,8,0,916
com.mycompany.imagej.ops.parallel.ThreadedParallel,1,8,0,914
com.mycompany.imagej.ops.parallel.ThreadedParallel,0,8,0,856
com.mycompany.imagej.ops.parallel.ThreadedParallel,4,8,0,884
com.mycompany.imagej.ops.parallel.ThreadedParallel,6,8,0,954
barrier,6,8,0,12
barrier,3,8,0,124
barrier,1,8,0,88
barrier,5,8,0,532
barrier,2,8,0,179
barrier,0,8,0,69
barrier,7,8,0,514
barrier,4,8,0,56
gather,1,8,0,87
gather,0,8,0,47
gather,5,8,0,75
gather,3,8,0,106
gather,6,8,0,124
gather,2,8,0,65
gather,4,8,0,26
gather,7,8,0,39
com.mycompany.imagej.ops.parallel.Parallel,1,8,0,1159
com.mycompany.imagej.ops.parallel.Parallel,0,8,0,1099
com.mycompany.imagej.ops.parallel.Parallel,5,8,0,1296
com.mycompany.imagej.ops.parallel.Parallel,3,8,0,1244
com.mycompany.imagej.ops.parallel.Parallel,6,8,0,1181
com.mycompany.imagej.ops.parallel.Parallel,2,8,0,1183
com.mycompany.imagej.ops.parallel.Parallel,4,8,0,1182
com.mycompany.imagej.ops.parallel.Parallel,7,8,0,1339
net.imagej.ops.Ops.Transform.Project,1,8,0,1277
net.imagej.ops.Ops.Transform.Project,0,8,0,1218
net.imagej.ops.Ops.Transform.Project,5,8,0,1416
net.imagej.ops.Ops.Transform.Project,3,8,0,1360
net.imagej.ops.Ops.Transform.Project,6,8,0,1297
net.imagej.ops.Ops.Transform.Project,2,8,0,1299
net.imagej.ops.Ops.Transform.Project,4,8,0,1299
net.imagej.ops.Ops.Transform.Project,7,8,0,1455
total_op,1,8,0,1704
total_op,0,8,0,1659
total_op,5,8,0,1778
total_op,3,8,0,1758
total_op,6,8,0,1743
total_op,2,8,0,1740
total_op,4,8,0,1738
total_op,7,8,0,1826
net.imagej.ops.Ops.Create.ImgFactory,1,8,1,1
net.imagej.ops.Ops.Create.ImgFactory,0,8,1,1
net.imagej.ops.Ops.Create.ImgFactory,5,8,1,1
net.imagej.ops.Ops.Create.ImgFactory,3,8,1,1
net.imagej.ops.Ops.Create.ImgFactory,6,8,1,1
net.imagej.ops.Ops.Create.ImgFactory,2,8,1,1
net.imagej.ops.Ops.Create.ImgFactory,4,8,1,1
net.imagej.ops.Ops.Create.ImgFactory,7,8,1,1
net.imagej.ops.Ops.Create.Img,1,8,1,112
net.imagej.ops.Ops.Create.Img,0,8,1,112
net.imagej.ops.Ops.Create.Img,5,8,1,127
net.imagej.ops.Ops.Create.Img,3,8,1,127
net.imagej.ops.Ops.Create.Img,6,8,1,127
net.imagej.ops.Ops.Create.Img,2,8,1,127
net.imagej.ops.Ops.Create.Img,4,8,1,127
net.imagej.ops.Ops.Create.Img,7,8,1,126
com.mycompany.imagej.ops.parallel.ThreadedParallel,5,8,1,488
com.mycompany.imagej.ops.parallel.ThreadedParallel,7,8,1,478
com.mycompany.imagej.ops.parallel.ThreadedParallel,1,8,1,764
com.mycompany.imagej.ops.parallel.ThreadedParallel,4,8,1,711
com.mycompany.imagej.ops.parallel.ThreadedParallel,2,8,1,729
com.mycompany.imagej.ops.parallel.ThreadedParallel,0,8,1,795
com.mycompany.imagej.ops.parallel.ThreadedParallel,3,8,1,860
com.mycompany.imagej.ops.parallel.ThreadedParallel,6,8,1,926
barrier,6,8,1,0
barrier,1,8,1,210
barrier,3,8,1,74
barrier,5,8,1,457
barrier,2,8,1,168
barrier,0,8,1,155
barrier,7,8,1,395
barrier,4,8,1,182
gather,4,8,1,2
com.mycompany.imagej.ops.parallel.Parallel,4,8,1,1008
gather,0,8,1,29
gather,2,8,1,42
gather,7,8,1,15
gather,6,8,1,94
gather,1,8,1,80
gather,3,8,1,69
gather,5,8,1,57
net.imagej.ops.Ops.Transform.Project,4,8,1,1012
com.mycompany.imagej.ops.parallel.Parallel,0,8,1,1089
com.mycompany.imagej.ops.parallel.Parallel,2,8,1,1049
com.mycompany.imagej.ops.parallel.Parallel,7,8,1,1033
com.mycompany.imagej.ops.parallel.Parallel,6,8,1,1091
com.mycompany.imagej.ops.parallel.Parallel,1,8,1,1157
com.mycompany.imagej.ops.parallel.Parallel,3,8,1,1129
com.mycompany.imagej.ops.parallel.Parallel,5,8,1,1153
total_op,4,8,1,1377
net.imagej.ops.Ops.Transform.Project,0,8,1,1202
net.imagej.ops.Ops.Transform.Project,2,8,1,1162
net.imagej.ops.Ops.Transform.Project,7,8,1,1146
net.imagej.ops.Ops.Transform.Project,6,8,1,1205
net.imagej.ops.Ops.Transform.Project,1,8,1,1270
net.imagej.ops.Ops.Transform.Project,3,8,1,1242
net.imagej.ops.Ops.Transform.Project,5,8,1,1265
total_op,0,8,1,1568
total_op,2,8,1,1526
total_op,7,8,1,1515
total_op,6,8,1,1571
total_op,1,8,1,1638
total_op,3,8,1,1607
total_op,5,8,1,1632
write,0,8,2,141
read,0,7,0,3544
read,1,7,0,3450
read,5,7,0,3451
read,2,7,0,3423
read,4,7,0,3677
read,6,7,0,3492
read,3,7,0,3572
net.imagej.ops.Ops.Create.ImgFactory,0,7,0,2
net.imagej.ops.Ops.Create.ImgFactory,1,7,0,2
net.imagej.ops.Ops.Create.Img,0,7,0,144
net.imagej.ops.Ops.Create.ImgFactory,5,7,0,2
net.imagej.ops.Ops.Create.Img,1,7,0,146
net.imagej.ops.Ops.Create.ImgFactory,2,7,0,2
net.imagej.ops.Ops.Create.ImgFactory,4,7,0,2
net.imagej.ops.Ops.Create.Img,5,7,0,164
net.imagej.ops.Ops.Create.ImgFactory,6,7,0,2
net.imagej.ops.Ops.Create.ImgFactory,3,7,0,2
net.imagej.ops.Ops.Create.Img,2,7,0,177
net.imagej.ops.Ops.Create.Img,4,7,0,175
net.imagej.ops.Ops.Create.Img,6,7,0,184
net.imagej.ops.Ops.Create.Img,3,7,0,186
com.mycompany.imagej.ops.parallel.ThreadedParallel,0,7,0,604
com.mycompany.imagej.ops.parallel.ThreadedParallel,4,7,0,607
com.mycompany.imagej.ops.parallel.ThreadedParallel,5,7,0,927
com.mycompany.imagej.ops.parallel.ThreadedParallel,1,7,0,1005
com.mycompany.imagej.ops.parallel.ThreadedParallel,2,7,0,931
com.mycompany.imagej.ops.parallel.ThreadedParallel,6,7,0,963
com.mycompany.imagej.ops.parallel.ThreadedParallel,3,7,0,1125
barrier,6,7,0,213
barrier,1,7,0,290
barrier,4,7,0,592
barrier,5,7,0,322
barrier,2,7,0,268
barrier,3,7,0,52
barrier,0,7,0,720
gather,0,7,0,13
gather,2,7,0,41
gather,4,7,0,70
gather,5,7,0,56
gather,6,7,0,97
gather,1,7,0,85
gather,3,7,0,27
com.mycompany.imagej.ops.parallel.Parallel,0,7,0,1451
com.mycompany.imagej.ops.parallel.Parallel,2,7,0,1355
com.mycompany.imagej.ops.parallel.Parallel,4,7,0,1354
com.mycompany.imagej.ops.parallel.Parallel,5,7,0,1419
com.mycompany.imagej.ops.parallel.Parallel,6,7,0,1367
com.mycompany.imagej.ops.parallel.Parallel,1,7,0,1489
com.mycompany.imagej.ops.parallel.Parallel,3,7,0,1380
net.imagej.ops.Ops.Transform.Project,0,7,0,1550
net.imagej.ops.Ops.Transform.Project,2,7,0,1453
net.imagej.ops.Ops.Transform.Project,4,7,0,1452
net.imagej.ops.Ops.Transform.Project,5,7,0,1516
net.imagej.ops.Ops.Transform.Project,6,7,0,1464
net.imagej.ops.Ops.Transform.Project,1,7,0,1585
net.imagej.ops.Ops.Transform.Project,3,7,0,1476
total_op,0,7,0,1889
total_op,2,7,0,1858
total_op,4,7,0,1856
total_op,5,7,0,1902
total_op,6,7,0,1869
total_op,1,7,0,1941
total_op,3,7,0,1881
net.imagej.ops.Ops.Create.ImgFactory,0,7,1,1
net.imagej.ops.Ops.Create.ImgFactory,2,7,1,1
net.imagej.ops.Ops.Create.ImgFactory,4,7,1,1
net.imagej.ops.Ops.Create.ImgFactory,5,7,1,1
net.imagej.ops.Ops.Create.ImgFactory,6,7,1,1
net.imagej.ops.Ops.Create.ImgFactory,1,7,1,1
net.imagej.ops.Ops.Create.ImgFactory,3,7,1,1
net.imagej.ops.Ops.Create.Img,0,7,1,96
net.imagej.ops.Ops.Create.Img,2,7,1,95
net.imagej.ops.Ops.Create.Img,4,7,1,95
net.imagej.ops.Ops.Create.Img,5,7,1,96
net.imagej.ops.Ops.Create.Img,6,7,1,95
net.imagej.ops.Ops.Create.Img,1,7,1,95
net.imagej.ops.Ops.Create.Img,3,7,1,95
com.mycompany.imagej.ops.parallel.ThreadedParallel,0,7,1,559
com.mycompany.imagej.ops.parallel.ThreadedParallel,4,7,1,550
com.mycompany.imagej.ops.parallel.ThreadedParallel,5,7,1,832
com.mycompany.imagej.ops.parallel.ThreadedParallel,6,7,1,826
com.mycompany.imagej.ops.parallel.ThreadedParallel,2,7,1,902
com.mycompany.imagej.ops.parallel.ThreadedParallel,1,7,1,855
com.mycompany.imagej.ops.parallel.ThreadedParallel,3,7,1,1049
barrier,3,7,1,0
barrier,4,7,1,548
barrier,6,7,1,239
barrier,1,7,1,195
barrier,5,7,1,251
barrier,2,7,1,211
barrier,0,7,1,563
gather,0,7,1,3
gather,1,7,1,45
gather,4,7,1,72
gather,2,7,1,16
gather,6,7,1,58
gather,3,7,1,89
