read,0,8,0,1824
read,6,8,0,2227
read,1,8,0,2273
net.imagej.ops.Ops.Create.Img,0,8,0,172
read,7,8,0,2302
read,2,8,0,2324
read,4,8,0,2341
read,3,8,0,2358
read,5,8,0,2379
net.imagej.ops.Ops.Create.Img,6,8,0,198
net.imagej.ops.Ops.Create.Img,1,8,0,174
net.imagej.ops.Ops.Create.Img,7,8,0,180
net.imagej.ops.Ops.Create.Img,4,8,0,173
net.imagej.ops.Ops.Create.Img,2,8,0,200
net.imagej.ops.Ops.Create.Img,3,8,0,201
net.imagej.ops.Ops.Create.Img,5,8,0,189
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,0,8,0,8605
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,6,8,0,8662
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,2,8,0,8577
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,1,8,0,8681
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,4,8,0,8671
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,7,8,0,8901
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,5,8,0,8875
cz.it4i.scijava.mpi.ops.parallel.ThreadedParallel,3,8,0,8992
barrier,6,8,0,467
barrier,2,8,0,442
barrier,0,8,0,711
barrier,4,8,0,373
barrier,3,8,0,12
barrier,7,8,0,183
barrier,1,8,0,435
barrier,5,8,0,116
gather,4,8,0,186
gather,2,8,0,225
gather,6,8,0,239
cz.it4i.scijava.mpi.ops.parallel.Parallel,4,8,0,9321
cz.it4i.scijava.mpi.ops.parallel.Parallel,2,8,0,9313
cz.it4i.scijava.mpi.ops.parallel.Parallel,6,8,0,9436
net.imagej.ops.Ops.Filter.Min,4,8,0,9398
gather,5,8,0,197
gather,1,8,0,215
net.imagej.ops.Ops.Filter.Min,2,8,0,9396
gather,7,8,0,234
gather,0,8,0,283
net.imagej.ops.Ops.Filter.Min,6,8,0,9514
gather,3,8,0,261
total_op,4,8,0,9660
cz.it4i.scijava.mpi.ops.parallel.Parallel,5,8,0,9360
